Datetime,Open,High,Low,Close,Volume
2021-06-07 12:40:00-04:00,125.19999694824219,125.37000274658203,125.19999694824219,125.31900024414062,669703
2021-06-07 12:45:00-04:00,125.3124008178711,125.33999633789062,125.22000122070312,125.32009887695312,713157
2021-06-07 12:50:00-04:00,125.32499694824219,125.43000030517578,125.22000122070312,125.3949966430664,766200
2021-06-07 12:55:00-04:00,125.3949966430664,125.44000244140625,125.33000183105469,125.33499908447266,583923
2021-06-07 13:00:00-04:00,125.33000183105469,125.44999694824219,125.33000183105469,125.44499969482422,595403
2021-06-07 13:05:00-04:00,125.44499969482422,125.4800033569336,125.38069915771484,125.4000015258789,452084
2021-06-07 13:10:00-04:00,125.41000366210938,125.43499755859375,125.25499725341797,125.32610321044922,522944
2021-06-07 13:15:00-04:00,125.31999969482422,125.3499984741211,125.26000213623047,125.27989959716797,325295
2021-06-07 13:20:00-04:00,125.27729797363281,125.3499984741211,125.26000213623047,125.31999969482422,306490
2021-06-07 13:25:00-04:00,125.32499694824219,125.33000183105469,125.12000274658203,125.20240020751953,623273
2021-06-07 13:30:00-04:00,125.20999908447266,125.2300033569336,125.12000274658203,125.125,453134
2021-06-07 13:35:00-04:00,125.12139892578125,125.13999938964844,125.05000305175781,125.0999984741211,517856
2021-06-07 13:40:00-04:00,125.0999984741211,125.17160034179688,125.08999633789062,125.13500213623047,302125
2021-06-07 13:45:00-04:00,125.13500213623047,125.16999816894531,125.04499816894531,125.07350158691406,535661
2021-06-07 13:50:00-04:00,125.07530212402344,125.1050033569336,125.05999755859375,125.07530212402344,424782
2021-06-07 13:55:00-04:00,125.07499694824219,125.1500015258789,125.01170349121094,125.0199966430664,656488
2021-06-07 14:00:00-04:00,125.02999877929688,125.0999984741211,125.0,125.06500244140625,1979031
2021-06-07 14:05:00-04:00,125.05999755859375,125.09500122070312,125.01000213623047,125.09500122070312,495986
2021-06-07 14:10:00-04:00,125.09500122070312,125.1500015258789,125.06999969482422,125.13099670410156,326460
2021-06-07 14:15:00-04:00,125.13819885253906,125.20999908447266,125.11000061035156,125.17500305175781,381896
2021-06-07 14:20:00-04:00,125.17500305175781,125.19000244140625,125.0999984741211,125.13839721679688,278584
2021-06-07 14:25:00-04:00,125.13860321044922,125.16999816894531,125.1050033569336,125.1449966430664,304436
2021-06-07 14:30:00-04:00,125.1500015258789,125.16000366210938,125.05000305175781,125.0927963256836,432656
2021-06-07 14:35:00-04:00,125.0927963256836,125.0999984741211,125.0199966430664,125.02999877929688,554876
2021-06-07 14:40:00-04:00,125.03990173339844,125.06500244140625,124.94999694824219,124.9801025390625,822777
2021-06-07 14:45:00-04:00,124.9800033569336,125.02999877929688,124.91000366210938,125.02999877929688,749244
2021-06-07 14:50:00-04:00,125.02839660644531,125.0999984741211,125.01000213623047,125.08499908447266,634532
2021-06-07 14:55:00-04:00,125.08499908447266,125.25,125.07150268554688,125.21080017089844,966598
2021-06-07 15:00:00-04:00,125.21109771728516,125.3499984741211,125.15499877929688,125.33499908447266,581961
2021-06-07 15:05:00-04:00,125.33499908447266,125.41999816894531,125.3301010131836,125.38999938964844,821149
2021-06-07 15:10:00-04:00,125.38500213623047,125.50499725341797,125.33000183105469,125.48999786376953,720769
2021-06-07 15:15:00-04:00,125.48999786376953,125.58999633789062,125.45999908447266,125.54989624023438,782536
2021-06-07 15:20:00-04:00,125.55000305175781,125.70999908447266,125.54000091552734,125.69000244140625,776844
2021-06-07 15:25:00-04:00,125.68499755859375,125.7699966430664,125.66999816894531,125.7300033569336,875394
2021-06-07 15:30:00-04:00,125.72599792480469,125.78500366210938,125.66999816894531,125.70899963378906,707086
2021-06-07 15:35:00-04:00,125.70500183105469,125.73999786376953,125.61990356445312,125.625,726700
2021-06-07 15:40:00-04:00,125.62000274658203,125.66000366210938,125.55000305175781,125.55000305175781,646554
2021-06-07 15:45:00-04:00,125.55010223388672,125.68000030517578,125.54499816894531,125.65989685058594,793328
2021-06-07 15:50:00-04:00,125.66000366210938,126.02999877929688,125.66000366210938,125.9000015258789,2364322
2021-06-07 15:55:00-04:00,125.9000015258789,126.01499938964844,125.81999969482422,125.9000015258789,2040174
2021-06-08 09:30:00-04:00,126.5999984741211,127.11000061035156,126.44850158691406,127.11000061035156,4761824
2021-06-08 09:35:00-04:00,127.30500030517578,127.7876968383789,127.27989959716797,127.76000213623047,2929724
2021-06-08 09:40:00-04:00,128.0,128.27999877929688,127.9000015258789,128.1999969482422,3150648
2021-06-08 09:45:00-04:00,128.375,128.42999267578125,128.0,128.02999877929688,2779437
2021-06-08 09:50:00-04:00,127.91999816894531,127.91999816894531,127.39559936523438,127.40499877929688,2871210
2021-06-08 09:55:00-04:00,127.41999816894531,127.45999908447266,126.92009735107422,127.0250015258789,2818728
2021-06-08 10:00:00-04:00,127.0199966430664,127.1500015258789,126.77999877929688,127.1500015258789,2284785
2021-06-08 10:05:00-04:00,127.1449966430664,127.25,126.99500274658203,127.18599700927734,1448189
2021-06-08 10:10:00-04:00,127.18000030517578,127.41999816894531,127.08000183105469,127.41500091552734,1200179
2021-06-08 10:15:00-04:00,127.4177017211914,127.43000030517578,127.16999816894531,127.42500305175781,1041122
2021-06-08 10:20:00-04:00,127.42009735107422,127.63999938964844,127.41000366210938,127.58989715576172,1155936
2021-06-08 10:25:00-04:00,127.5999984741211,127.63999938964844,127.45999908447266,127.49500274658203,1024101
2021-06-08 10:30:00-04:00,127.49500274658203,127.51000213623047,127.30999755859375,127.33999633789062,924239
2021-06-08 10:35:00-04:00,127.33999633789062,127.38999938964844,127.0999984741211,127.1050033569336,783098
2021-06-08 10:40:00-04:00,127.11000061035156,127.48999786376953,127.06999969482422,127.42500305175781,1133559
2021-06-08 10:45:00-04:00,127.42500305175781,127.44999694824219,127.33000183105469,127.3550033569336,641328
2021-06-08 10:50:00-04:00,127.3499984741211,127.43000030517578,127.01000213623047,127.01000213623047,769888
2021-06-08 10:55:00-04:00,127.01000213623047,127.1500015258789,126.93000030517578,127.13500213623047,1062630
2021-06-08 11:00:00-04:00,127.13999938964844,127.37999725341797,127.0999984741211,127.125,1048039
2021-06-08 11:05:00-04:00,127.12000274658203,127.45999908447266,127.05999755859375,127.3949966430664,641372
2021-06-08 11:10:00-04:00,127.3949966430664,127.47000122070312,127.16999816894531,127.18000030517578,665822
2021-06-08 11:15:00-04:00,127.16999816894531,127.26000213623047,126.77999877929688,126.81999969482422,878568
2021-06-08 11:20:00-04:00,126.80999755859375,126.81120300292969,126.36499786376953,126.45999908447266,1422539
2021-06-08 11:25:00-04:00,126.45010375976562,126.51000213623047,126.21009826660156,126.45500183105469,1185215
2021-06-08 11:30:00-04:00,126.4530029296875,126.69000244140625,126.43000030517578,126.66500091552734,803656
2021-06-08 11:35:00-04:00,126.66000366210938,126.69999694824219,126.5,126.61990356445312,775639
2021-06-08 11:40:00-04:00,126.61000061035156,126.80000305175781,126.41000366210938,126.71009826660156,1026014
2021-06-08 11:45:00-04:00,126.72000122070312,126.81999969482422,126.65010070800781,126.69000244140625,658438
2021-06-08 11:50:00-04:00,126.69000244140625,126.79000091552734,126.62000274658203,126.76000213623047,812435
2021-06-08 11:55:00-04:00,126.75499725341797,126.81999969482422,126.61000061035156,126.61000061035156,618791
2021-06-08 12:00:00-04:00,126.61000061035156,126.77999877929688,126.52999877929688,126.73799896240234,665077
2021-06-08 12:05:00-04:00,126.73999786376953,126.81999969482422,126.71499633789062,126.74500274658203,436029
2021-06-08 12:10:00-04:00,126.74500274658203,126.79499816894531,126.68000030517578,126.72000122070312,397274
2021-06-08 12:15:00-04:00,126.72000122070312,126.81999969482422,126.66000366210938,126.77999877929688,533631
2021-06-08 12:20:00-04:00,126.79000091552734,126.80999755859375,126.58999633789062,126.67500305175781,530140
2021-06-08 12:25:00-04:00,126.67009735107422,126.69000244140625,126.54000091552734,126.67880249023438,432440
2021-06-08 12:30:00-04:00,126.67990112304688,126.7300033569336,126.6500015258789,126.66999816894531,470075
2021-06-08 12:35:00-04:00,126.66000366210938,126.72000122070312,126.6500015258789,126.67939758300781,312618
2021-06-08 12:40:00-04:00,126.68000030517578,126.73999786376953,126.5999984741211,126.65499877929688,514270
2021-06-08 12:45:00-04:00,126.65599822998047,126.77999877929688,126.64179992675781,126.7750015258789,391076
2021-06-08 12:50:00-04:00,126.7750015258789,126.79000091552734,126.72000122070312,126.73999786376953,326653
2021-06-08 12:55:00-04:00,126.7300033569336,126.83999633789062,126.7300033569336,126.82499694824219,283615
2021-06-08 13:00:00-04:00,126.81999969482422,126.83000183105469,126.75,126.79000091552734,264730
2021-06-08 13:05:00-04:00,126.78160095214844,126.80999755859375,126.72000122070312,126.73500061035156,249355
2021-06-08 13:10:00-04:00,126.73999786376953,126.75,126.59500122070312,126.59500122070312,393483
2021-06-08 13:15:00-04:00,126.59500122070312,126.62999725341797,126.5199966430664,126.53500366210938,316547
2021-06-08 13:20:00-04:00,126.52999877929688,126.5999984741211,126.5,126.55000305175781,347605
2021-06-08 13:25:00-04:00,126.55500030517578,126.60990142822266,126.45999908447266,126.46279907226562,349149
2021-06-08 13:30:00-04:00,126.45999908447266,126.55999755859375,126.43000030517578,126.53500366210938,353991
2021-06-08 13:35:00-04:00,126.52999877929688,126.6500015258789,126.51000213623047,126.61499786376953,365898
2021-06-08 13:40:00-04:00,126.61499786376953,126.75,126.56999969482422,126.73400115966797,638393
2021-06-08 13:45:00-04:00,126.73500061035156,126.86000061035156,126.70999908447266,126.81800079345703,551240
2021-06-08 13:50:00-04:00,126.81999969482422,126.93000030517578,126.74400329589844,126.7699966430664,622577
2021-06-08 13:55:00-04:00,126.7699966430664,126.7699966430664,126.66999816894531,126.70099639892578,362769
2021-06-08 14:00:00-04:00,126.70719909667969,126.83000183105469,126.66999816894531,126.80719757080078,340164
2021-06-08 14:05:00-04:00,126.80000305175781,126.94499969482422,126.80000305175781,126.93000030517578,377135
2021-06-08 14:10:00-04:00,126.93000030517578,126.98500061035156,126.8550033569336,126.88240051269531,468230
2021-06-08 14:15:00-04:00,126.88009643554688,126.95999908447266,126.8499984741211,126.87429809570312,359640
2021-06-08 14:20:00-04:00,126.875,126.91999816894531,126.81999969482422,126.91000366210938,400882
2021-06-08 14:25:00-04:00,126.90859985351562,127.02790069580078,126.87999725341797,127.02790069580078,777323
2021-06-08 14:30:00-04:00,127.02999877929688,127.08999633789062,127.00499725341797,127.07009887695312,549395
2021-06-08 14:35:00-04:00,127.08000183105469,127.08689880371094,126.98300170898438,127.00170135498047,360150
2021-06-08 14:40:00-04:00,127.00990295410156,127.08999633789062,126.98999786376953,127.05999755859375,290137
2021-06-08 14:45:00-04:00,127.05000305175781,127.1500015258789,127.02999877929688,127.13500213623047,322223
2021-06-08 14:50:00-04:00,127.13500213623047,127.14990234375,127.06999969482422,127.12999725341797,366678
2021-06-08 14:55:00-04:00,127.12999725341797,127.31829833984375,127.12000274658203,127.28500366210938,741680
2021-06-08 15:00:00-04:00,127.29000091552734,127.41999816894531,127.29000091552734,127.38999938964844,618019
2021-06-08 15:05:00-04:00,127.3949966430664,127.4000015258789,127.23999786376953,127.29299926757812,647731
2021-06-08 15:10:00-04:00,127.30000305175781,127.3499984741211,127.23999786376953,127.25499725341797,541823
2021-06-08 15:15:00-04:00,127.26000213623047,127.2699966430664,127.1500015258789,127.18000030517578,599288
2021-06-08 15:20:00-04:00,127.181396484375,127.25,127.08999633789062,127.0907974243164,557487
2021-06-08 15:25:00-04:00,127.08999633789062,127.0967025756836,127.0,127.00499725341797,656773
2021-06-08 15:30:00-04:00,127.01499938964844,127.07820129394531,126.97000122070312,126.9749984741211,605105
2021-06-08 15:35:00-04:00,126.97010040283203,127.01499938964844,126.8499984741211,126.85579681396484,618006
2021-06-08 15:40:00-04:00,126.85009765625,127.0,126.8499984741211,126.93499755859375,843213
2021-06-08 15:45:00-04:00,126.93000030517578,126.97000122070312,126.86000061035156,126.86000061035156,746417
2021-06-08 15:50:00-04:00,126.87000274658203,127.04000091552734,126.75,126.77999877929688,1542480
2021-06-08 15:55:00-04:00,126.7699966430664,126.80999755859375,126.68000030517578,126.73999786376953,1868192
2021-06-09 09:30:00-04:00,127.20999908447266,127.75,127.13999938964844,127.16000366210938,3111077
2021-06-09 09:35:00-04:00,127.13500213623047,127.2699966430664,126.93000030517578,126.98040008544922,1424553
2021-06-09 09:40:00-04:00,127.0,127.1050033569336,126.83000183105469,127.1050033569336,1252567
2021-06-09 09:45:00-04:00,127.16999816894531,127.38839721679688,127.15499877929688,127.15499877929688,1538437
2021-06-09 09:50:00-04:00,127.08999633789062,127.08999633789062,126.64299774169922,126.69000244140625,1404796
2021-06-09 09:55:00-04:00,126.8147964477539,126.93000030517578,126.73999786376953,126.9000015258789,1107005
2021-06-09 10:00:00-04:00,126.9000015258789,126.97000122070312,126.63999938964844,126.69999694824219,908488
2021-06-09 10:05:00-04:00,126.70670318603516,126.83000183105469,126.5199966430664,126.64140319824219,883278
2021-06-09 10:10:00-04:00,126.63999938964844,126.80999755859375,126.56500244140625,126.74500274658203,879492
2021-06-09 10:15:00-04:00,126.73999786376953,126.83000183105469,126.5999984741211,126.81500244140625,843150
2021-06-09 10:20:00-04:00,126.81500244140625,126.9000015258789,126.70999908447266,126.87000274658203,687138
2021-06-09 10:25:00-04:00,126.87000274658203,127.11000061035156,126.83000183105469,127.09500122070312,816770
2021-06-09 10:30:00-04:00,127.0989990234375,127.1050033569336,126.87999725341797,126.95130157470703,697735
2021-06-09 10:35:00-04:00,126.95999908447266,126.9800033569336,126.80000305175781,126.94000244140625,721733
2021-06-09 10:40:00-04:00,126.94999694824219,127.19999694824219,126.94999694824219,127.18990325927734,732174
2021-06-09 10:45:00-04:00,127.18499755859375,127.19999694824219,126.95999908447266,127.01000213623047,674360
2021-06-09 10:50:00-04:00,127.01000213623047,127.20999908447266,126.91000366210938,127.19999694824219,671875
2021-06-09 10:55:00-04:00,127.20500183105469,127.29499816894531,127.1449966430664,127.19999694824219,749119
2021-06-09 11:00:00-04:00,127.19779968261719,127.31999969482422,127.15010070800781,127.30500030517578,546307
2021-06-09 11:05:00-04:00,127.30390167236328,127.31999969482422,127.1500015258789,127.18000030517578,538360
2021-06-09 11:10:00-04:00,127.17009735107422,127.19999694824219,127.06009674072266,127.11000061035156,468703
2021-06-09 11:15:00-04:00,127.10990142822266,127.2699966430664,127.06500244140625,127.25499725341797,731174
2021-06-09 11:20:00-04:00,127.26000213623047,127.33999633789062,127.19499969482422,127.25,536597
2021-06-09 11:25:00-04:00,127.252197265625,127.26000213623047,127.08499908447266,127.12000274658203,481746
2021-06-09 11:30:00-04:00,127.11799621582031,127.1500015258789,127.04000091552734,127.09609985351562,545343
2021-06-09 11:35:00-04:00,127.09500122070312,127.11000061035156,127.0,127.05500030517578,473718
2021-06-09 11:40:00-04:00,127.05500030517578,127.13999938964844,127.02999877929688,127.08499908447266,349963
2021-06-09 11:45:00-04:00,127.08499908447266,127.0999984741211,127.0199966430664,127.07499694824219,378985
2021-06-09 11:50:00-04:00,127.07859802246094,127.11000061035156,126.8949966430664,126.8949966430664,549627
2021-06-09 11:55:00-04:00,126.9000015258789,126.95999908447266,126.82029724121094,126.94999694824219,520284
2021-06-09 12:00:00-04:00,126.94000244140625,127.0,126.91000366210938,126.98999786376953,313316
2021-06-09 12:05:00-04:00,126.98500061035156,126.98999786376953,126.89990234375,126.9749984741211,357659
2021-06-09 12:10:00-04:00,126.97000122070312,127.07019805908203,126.94999694824219,127.05989837646484,426313
2021-06-09 12:15:00-04:00,127.05000305175781,127.08000183105469,126.98999786376953,127.05010223388672,400362
2021-06-09 12:20:00-04:00,127.05500030517578,127.1500015258789,127.05000305175781,127.07499694824219,364390
2021-06-09 12:25:00-04:00,127.07990264892578,127.13999938964844,127.06999969482422,127.125,330967
2021-06-09 12:30:00-04:00,127.12999725341797,127.22000122070312,127.1050033569336,127.21499633789062,578053
2021-06-09 12:35:00-04:00,127.21099853515625,127.23680114746094,127.1500015258789,127.17669677734375,324782
2021-06-09 12:40:00-04:00,127.17500305175781,127.22000122070312,127.125,127.21499633789062,329457
2021-06-09 12:45:00-04:00,127.21769714355469,127.22000122070312,127.11000061035156,127.15769958496094,220820
2021-06-09 12:50:00-04:00,127.16000366210938,127.22000122070312,127.1500015258789,127.16500091552734,268267
2021-06-09 12:55:00-04:00,127.16999816894531,127.16999816894531,127.0999984741211,127.1488037109375,308025
2021-06-09 13:00:00-04:00,127.1500015258789,127.23989868164062,127.1500015258789,127.18009948730469,303074
2021-06-09 13:05:00-04:00,127.18990325927734,127.22989654541016,127.16500091552734,127.18499755859375,293750
2021-06-09 13:10:00-04:00,127.18009948730469,127.19999694824219,127.12999725341797,127.13500213623047,227047
2021-06-09 13:15:00-04:00,127.13500213623047,127.22000122070312,127.11000061035156,127.17990112304688,305386
2021-06-09 13:20:00-04:00,127.18000030517578,127.25,127.18000030517578,127.20989990234375,282322
2021-06-09 13:25:00-04:00,127.20010375976562,127.27999877929688,127.19000244140625,127.22000122070312,312805
2021-06-09 13:30:00-04:00,127.21499633789062,127.26000213623047,127.11000061035156,127.24500274658203,360252
2021-06-09 13:35:00-04:00,127.25,127.25,127.1500015258789,127.17970275878906,258510
2021-06-09 13:40:00-04:00,127.16999816894531,127.17500305175781,127.05999755859375,127.07009887695312,383729
2021-06-09 13:45:00-04:00,127.08000183105469,127.1500015258789,127.08000183105469,127.1427993774414,345971
2021-06-09 13:50:00-04:00,127.13999938964844,127.16999816894531,127.11000061035156,127.13500213623047,297014
2021-06-09 13:55:00-04:00,127.13999938964844,127.19000244140625,127.0999984741211,127.12000274658203,255366
2021-06-09 14:00:00-04:00,127.12999725341797,127.25,127.11000061035156,127.19000244140625,336024
2021-06-09 14:05:00-04:00,127.18180084228516,127.20719909667969,127.06999969482422,127.0801010131836,285498
2021-06-09 14:10:00-04:00,127.08999633789062,127.16000366210938,127.08149719238281,127.12999725341797,308488
2021-06-09 14:15:00-04:00,127.12999725341797,127.16000366210938,127.0999984741211,127.13999938964844,278548
2021-06-09 14:20:00-04:00,127.13999938964844,127.2300033569336,127.13999938964844,127.17310333251953,311389
2021-06-09 14:25:00-04:00,127.17500305175781,127.23999786376953,127.1500015258789,127.23989868164062,309961
2021-06-09 14:30:00-04:00,127.23880004882812,127.30000305175781,127.20999908447266,127.23999786376953,504422
2021-06-09 14:35:00-04:00,127.2300033569336,127.2699966430664,127.16999816894531,127.19999694824219,335052
2021-06-09 14:40:00-04:00,127.20500183105469,127.23999786376953,127.19190216064453,127.2249984741211,307497
2021-06-09 14:45:00-04:00,127.2300033569336,127.29000091552734,127.20999908447266,127.21499633789062,477291
2021-06-09 14:50:00-04:00,127.22000122070312,127.25,127.13999938964844,127.1500015258789,525323
2021-06-09 14:55:00-04:00,127.1449966430664,127.19999694824219,127.13999938964844,127.16000366210938,345397
2021-06-09 15:00:00-04:00,127.15499877929688,127.18000030517578,127.11000061035156,127.1688003540039,386303
2021-06-09 15:05:00-04:00,127.16999816894531,127.2300033569336,127.13999938964844,127.16999816894531,360357
2021-06-09 15:10:00-04:00,127.18000030517578,127.22000122070312,127.1500015258789,127.17500305175781,309821
2021-06-09 15:15:00-04:00,127.18000030517578,127.23999786376953,127.16500091552734,127.19999694824219,404917
2021-06-09 15:20:00-04:00,127.20999908447266,127.2249984741211,127.11000061035156,127.1500015258789,391958
2021-06-09 15:25:00-04:00,127.1449966430664,127.1500015258789,126.92500305175781,126.92500305175781,831835
2021-06-09 15:30:00-04:00,126.93000030517578,127.04000091552734,126.9000015258789,126.98999786376953,737769
2021-06-09 15:35:00-04:00,126.98999786376953,127.0199966430664,126.94499969482422,126.96499633789062,519996
2021-06-09 15:40:00-04:00,126.95999908447266,126.97000122070312,126.7750015258789,126.77999877929688,1906301
2021-06-09 15:45:00-04:00,126.77999877929688,126.94000244140625,126.73999786376953,126.91670227050781,764428
2021-06-09 15:50:00-04:00,126.91000366210938,127.16999816894531,126.81999969482422,127.125,1783550
2021-06-09 15:55:00-04:00,127.125,127.20500183105469,127.0999984741211,127.16000366210938,1908439
2021-06-10 09:30:00-04:00,127.0199966430664,127.12000274658203,126.62000274658203,127.08000183105469,4011373
2021-06-10 09:35:00-04:00,127.16999816894531,127.48999786376953,127.0999984741211,127.46009826660156,2022091
2021-06-10 09:40:00-04:00,127.5,127.58999633789062,127.43499755859375,127.52220153808594,1521928
2021-06-10 09:45:00-04:00,127.58999633789062,127.91999816894531,127.55000305175781,127.91999816894531,1576808
2021-06-10 09:50:00-04:00,128.0,128.13999938964844,127.97000122070312,128.08999633789062,1927680
2021-06-10 09:55:00-04:00,128.125,128.14999389648438,127.86499786376953,127.91999816894531,1481621
2021-06-10 10:00:00-04:00,127.91999816894531,128.01499938964844,127.72000122070312,127.76499938964844,1135260
2021-06-10 10:05:00-04:00,127.7699966430664,127.85260009765625,127.68000030517578,127.77999877929688,878642
2021-06-10 10:10:00-04:00,127.77999877929688,127.80500030517578,127.51499938964844,127.57599639892578,1092539
2021-06-10 10:15:00-04:00,127.58000183105469,127.69999694824219,127.52999877929688,127.54499816894531,782047
2021-06-10 10:20:00-04:00,127.54499816894531,127.55999755859375,127.33999633789062,127.4800033569336,986506
2021-06-10 10:25:00-04:00,127.48989868164062,127.49500274658203,127.33999633789062,127.45999908447266,622244
2021-06-10 10:30:00-04:00,127.47000122070312,127.58999633789062,127.4000015258789,127.42379760742188,879787
2021-06-10 10:35:00-04:00,127.4260025024414,127.4749984741211,127.1500015258789,127.18000030517578,1007467
2021-06-10 10:40:00-04:00,127.18080139160156,127.2300033569336,127.01000213623047,127.01119995117188,952562
2021-06-10 10:45:00-04:00,127.01499938964844,127.0199966430664,126.61000061035156,126.61499786376953,1500617
2021-06-10 10:50:00-04:00,126.61499786376953,126.62000274658203,126.19999694824219,126.20099639892578,1813956
2021-06-10 10:55:00-04:00,126.19999694824219,126.55000305175781,126.11499786376953,126.4800033569336,1512566
2021-06-10 11:00:00-04:00,126.4749984741211,126.4749984741211,126.25,126.30500030517578,1026686
2021-06-10 11:05:00-04:00,126.3042984008789,126.44999694824219,126.19000244140625,126.3499984741211,1015552
2021-06-10 11:10:00-04:00,126.36000061035156,126.48999786376953,126.2699966430664,126.45999908447266,769467
2021-06-10 11:15:00-04:00,126.45999908447266,126.48999786376953,126.36009979248047,126.43000030517578,721468
2021-06-10 11:20:00-04:00,126.42500305175781,126.55000305175781,126.35800170898438,126.53500366210938,546525
2021-06-10 11:25:00-04:00,126.53500366210938,126.68499755859375,126.52999877929688,126.62000274658203,679709
2021-06-10 11:30:00-04:00,126.62999725341797,126.69000244140625,126.58000183105469,126.66000366210938,642109
2021-06-10 11:35:00-04:00,126.66000366210938,126.68499755859375,126.5,126.55999755859375,641342
2021-06-10 11:40:00-04:00,126.55999755859375,126.65499877929688,126.4000015258789,126.51000213623047,572367
2021-06-10 11:45:00-04:00,126.51000213623047,126.63999938964844,126.5,126.58999633789062,442315
2021-06-10 11:50:00-04:00,126.58999633789062,126.62999725341797,126.47000122070312,126.55000305175781,457562
2021-06-10 11:55:00-04:00,126.55249786376953,126.61000061035156,126.53500366210938,126.58999633789062,362440
2021-06-10 12:00:00-04:00,126.59010314941406,126.74500274658203,126.58999633789062,126.72899627685547,524054
2021-06-10 12:05:00-04:00,126.7300033569336,126.77999877929688,126.6500015258789,126.7699966430664,444486
2021-06-10 12:10:00-04:00,126.77179718017578,126.82499694824219,126.62000274658203,126.69999694824219,592386
2021-06-10 12:15:00-04:00,126.70500183105469,126.7300033569336,126.61000061035156,126.61000061035156,314077
2021-06-10 12:20:00-04:00,126.61499786376953,126.62999725341797,126.48999786376953,126.53500366210938,477846
2021-06-10 12:25:00-04:00,126.54000091552734,126.58000183105469,126.44999694824219,126.45999908447266,373954
